Junction ID,Security Control ID,NIST Control ID,DISA Control ID,CCI ID,Type
1430,AC-12-02,AC-12(2),AC-12 (2),CCI-002364,Technical
1431,RA-01-00,RA-1,RA-1 a 1 (a),CCI-002368,Policy
1432,RA-01-00,RA-1,RA-1 a 2,CCI-002369,Policy
1433,RA-03-00,RA-3,RA-3 e,CCI-002370,Policy
1434,RA-03-00,RA-3,RA-3 e,CCI-002371,Policy
1435,RA-05-10,RA-5(10),RA-5 (10),CCI-002372,Policy
1436,RA-05-03,RA-5(3),RA-5 (3),CCI-002373,Policy
1437,RA-05-04,RA-5(4),RA-5 (4),CCI-002374,Policy
1438,RA-05-04,RA-5(4),RA-5 (4),CCI-002375,Policy
1439,RA-05-00,RA-5,RA-5 e,CCI-002376,Policy
1440,SC-01-00,SC-1,SC-1 a 1,CCI-002378,Policy
1441,SC-01-00,SC-1,SC-1 a 2,CCI-002380,Policy
1442,SC-03-03,SC-3(3),SC-3 (3),CCI-002381,Technical
1443,SC-03-04,SC-3(4),SC-3 (4),CCI-002382,Technical
1444,SC-04-02,SC-4(2),SC-4 (2),CCI-002383,Policy
1445,SC-04-02,SC-4(2),SC-4 (2),CCI-002384,Technical
1446,SC-05-00,SC-5,SC-5 a,CCI-002385,Technical
1447,SC-05-01,SC-5(1),SC-5 (1),CCI-002387,Policy
1448,SC-05-03,SC-5(3),SC-5 (3) (a),CCI-002388,Policy
1449,SC-05-03,SC-5(3),SC-5 (3) (a),CCI-002389,Policy
1450,SC-05-03,SC-5(3),SC-5 (3) (b),CCI-002390,Policy
1451,SC-05-03,SC-5(3),SC-5 (3) (b),CCI-002391,Policy
1452,SC-06-00,SC-6,SC-6,CCI-002392,Policy
1453,SC-06-00,SC-6,SC-6,CCI-002393,Policy
1454,SC-06-00,SC-6,SC-6,CCI-002394,Technical
1455,SC-07-00,SC-7,SC-7 b,CCI-002395,Policy
1456,SC-07-04,SC-7(4),SC-7 (4) (c),CCI-002396,Policy
1457,SC-07-07,SC-7(7),SC-7 (7),CCI-002397,Technical
1458,SC-07-09,SC-7(9),SC-7 (9) (a),CCI-002398,Policy
1459,SC-07-09,SC-7(9),SC-7 (9) (a),CCI-002399,Policy
1460,SC-07-09,SC-7(9),SC-7 (9) (b),CCI-002400,Technical
1461,SC-07-11,SC-7(11),SC-7 (11),CCI-002401,Policy
1462,SC-07-11,SC-7(11),SC-7 (11),CCI-002402,Policy
1463,SC-07-11,SC-7(11),SC-7 (11),CCI-002403,Technical
1464,SC-07-12,SC-7(12),SC-7 (12),CCI-002404,Policy
1465,SC-07-12,SC-7(12),SC-7 (12),CCI-002405,Policy
1466,SC-07-12,SC-7(12),SC-7 (12),CCI-002406,Policy
1467,SC-07-14,SC-7(14),SC-7 (14),CCI-002407,Policy
1468,SC-07-19,SC-7(19),SC-7 (19),CCI-002408,Policy
1469,SC-07-19,SC-7(19),SC-7 (19),CCI-002409,Technical
1470,SC-07-20,SC-7(20),SC-7 (20),CCI-002410,Policy
1471,SC-07-20,SC-7(20),SC-7 (20),CCI-002411,Technical
1472,SC-07-21,SC-7(21),SC-7 (21),CCI-002413,Policy
1473,SC-07-21,SC-7(21),SC-7 (21),CCI-002414,Policy
1474,SC-07-21,SC-7(21),SC-7 (21),CCI-002415,Policy
1475,SC-07-22,SC-7(22),SC-7 (22),CCI-002416,Policy
1476,SC-07-23,SC-7(23),SC-7 (23),CCI-002417,Technical
1477,SC-08-00,SC-8,SC-8,CCI-002418,Policy
1478,SC-08-00,SC-8,SC-8,CCI-002418,Technical
1479,SC-08-02,SC-8(2),SC-8 (2),CCI-002420,Technical
1480,SC-08-01,SC-8(1),SC-8 (1),CCI-002421,Technical
1481,SC-08-02,SC-8(2),SC-8 (2),CCI-002422,Technical
1482,SC-08-03,SC-8(3),SC-8 (3),CCI-002423,Technical
1483,SC-08-04,SC-8(4),SC-8 (4),CCI-002424,Policy
1484,SC-08-04,SC-8(4),SC-8 (4),CCI-002425,Technical
1485,SC-11-01,SC-11(1),SC-11 (1) (a),CCI-002426,Technical
1486,SC-08-03,SC-8(3),SC-8 (3),CCI-002427,Policy
1487,SC-12-00,SC-12,SC-12,CCI-002428,Policy
1488,SC-12-00,SC-12,SC-12,CCI-002429,Policy
1489,SC-12-00,SC-12,SC-12,CCI-002430,Policy
1490,SC-12-00,SC-12,SC-12,CCI-002431,Policy
1491,SC-12-00,SC-12,SC-12,CCI-002432,Policy
1492,SC-12-00,SC-12,SC-12,CCI-002433,Policy
1493,SC-12-00,SC-12,SC-12,CCI-002434,Policy
1494,SC-12-00,SC-12,SC-12,CCI-002435,Policy
1495,SC-12-00,SC-12,SC-12,CCI-002436,Policy
1496,SC-12-00,SC-12,SC-12,CCI-002437,Policy
1497,SC-12-00,SC-12,SC-12,CCI-002438,Policy
1498,SC-12-00,SC-12,SC-12,CCI-002439,Policy
1499,SC-12-00,SC-12,SC-12,CCI-002440,Policy
1500,SC-12-00,SC-12,SC-12,CCI-002441,Policy
1501,SC-12-00,SC-12,SC-12,CCI-002442,Policy
1502,SC-12-02,SC-12(2),SC-12 (2),CCI-002443,Policy
1503,SC-12-02,SC-12(2),SC-12 (2),CCI-002444,Policy
1504,SC-12-02,SC-12(2),SC-12 (2),CCI-002445,Policy
1505,SC-12-03,SC-12(3),SC-12 (3),CCI-002446,Policy
1506,SC-12-03,SC-12(3),SC-12 (3),CCI-002447,Policy
1507,SC-12-03,SC-12(3),SC-12 (3),CCI-002448,Policy
1508,SC-13-00,SC-13,SC-13,CCI-002449,Policy
1509,SC-13-00,SC-13,SC-13 b,CCI-002450,Technical
1510,SC-15-03,SC-15(3),SC-15 (3),CCI-002451,Policy
1511,SC-15-04,SC-15(4),SC-15 (4),CCI-002452,Policy
1512,SC-15-04,SC-15(4),SC-15 (4),CCI-002453,Technical
1513,SC-16-00,SC-16,SC-16,CCI-002454,Policy
1514,SC-16-00,SC-16,SC-16,CCI-002455,Technical
1515,SC-17-00,SC-17,SC-17 a,CCI-002456,Policy
1516,SC-18-01,SC-18(1),SC-18 (1),CCI-002457,Policy
1517,SC-18-01,SC-18(1),SC-18 (1),CCI-002458,Policy
1518,SC-18-03,SC-18(3),SC-18 (3),CCI-002459,Policy
1519,SC-18-04,SC-18(4),SC-18 (4),CCI-002460,Technical
1520,SC-18-05,SC-18(5),SC-18 (5),CCI-002461,Policy
1521,SC-20-00,SC-20,SC-20 a,CCI-002462,Technical
1522,SC-20-02,SC-20(2),SC-20 (2),CCI-002463,Technical
1523,SC-20-02,SC-20(2),SC-20 (2),CCI-002464,Technical
1524,SC-21-00,SC-21,SC-21,CCI-002465,Technical
1525,SC-21-00,SC-21,SC-21,CCI-002466,Technical
1526,SC-21-00,SC-21,SC-21,CCI-002467,Technical
1527,SC-21-00,SC-21,SC-21,CCI-002468,Technical
1528,SC-23-05,SC-23(5),SC-23 (5),CCI-002469,Policy
1529,SC-23-05,SC-23(5),SC-23 (5),CCI-002470,Technical
1530,SC-25-00,SC-25,SC-25,CCI-002471,Policy
1531,SC-28-00,SC-28,SC-28,CCI-002472,Policy
1532,SC-28-01,SC-28(1),SC-28 (1),CCI-002473,Policy
1533,SC-28-01,SC-28(1),SC-28 (1),CCI-002474,Policy
1534,SC-28-01,SC-28(1),SC-28 (1),CCI-002475,Technical
1535,SC-28-01,SC-28(1),SC-28 (1),CCI-002476,Technical
1536,SC-28-02,SC-28(2),SC-28 (2),CCI-002477,Policy
1537,SC-28-02,SC-28(2),SC-28 (2),CCI-002478,Policy
1538,SC-28-02,SC-28(2),SC-28 (2),CCI-002479,Policy
1539,SC-29-00,SC-29,SC-29,CCI-002480,Policy
1540,SC-29-01,SC-29(1),SC-29 (1),CCI-002481,Policy
1541,SC-30-00,SC-30,SC-30,CCI-002482,Policy
1542,SC-30-00,SC-30,SC-30,CCI-002483,Policy
1543,SC-30-00,SC-30,SC-30,CCI-002484,Policy
1544,SC-30-00,SC-30,SC-30,CCI-002485,Policy
1545,SC-30-02,SC-30(2),SC-30 (2),CCI-002486,Policy
1546,SC-30-02,SC-30(2),SC-30 (2),CCI-002487,Policy
1547,SC-30-02,SC-30(2),SC-30 (2),CCI-002488,Policy
1548,SC-30-03,SC-30(3),SC-30 (3),CCI-002489,Policy
1549,SC-30-03,SC-30(3),SC-30 (3),CCI-002490,Policy
1550,SC-30-03,SC-30(3),SC-30 (3),CCI-002492,Policy
1551,SC-30-04,SC-30(4),SC-30 (4),CCI-002493,Policy
1552,SC-30-04,SC-30(4),SC-30 (4),CCI-002494,Policy
1553,SC-30-05,SC-30(5),SC-30 (5),CCI-002495,Policy
1554,SC-30-05,SC-30(5),SC-30 (5),CCI-002496,Policy
1555,SC-30-05,SC-30(5),SC-30 (5),CCI-002497,Policy
1556,SC-31-00,SC-31,SC-31 a,CCI-002498,Policy
1557,SC-31-00,SC-31,SC-31 b,CCI-002499,Policy
1558,SC-31-02,SC-31(2),SC-31 (2),CCI-002500,Policy
1559,SC-31-02,SC-31(2),SC-31 (2),CCI-002501,Policy
1560,SC-31-03,SC-31(3),SC-31 (3),CCI-002502,Policy
1561,SC-31-03,SC-31(3),SC-31 (3),CCI-002503,Policy
1562,SC-32-00,SC-32,SC-32,CCI-002504,Policy
1563,SC-32-00,SC-32,SC-32,CCI-002505,Policy
1564,SC-32-00,SC-32,SC-32,CCI-002506,Policy
1565,SC-34-02,SC-34(2),SC-34 (2),CCI-002507,Policy
1566,SC-51-00,SC-51,SC-51 a,CCI-002508,Policy
1567,SC-51-00,SC-51,SC-51 a,CCI-002509,Policy
1568,SC-51-00,SC-51,SC-51 b,CCI-002510,Policy
1569,SC-51-00,SC-51,SC-51 b,CCI-002511,Policy
1570,SC-51-00,SC-51,SC-51 b,CCI-002512,Policy
1571,SC-36-00,SC-36,SC-36,CCI-002513,Policy
1572,SC-36-00,SC-36,SC-36,CCI-002514,Policy
1573,SC-36-00,SC-36,SC-36,CCI-002515,Policy
1574,SC-36-00,SC-36,SC-36,CCI-002516,Policy
1575,SC-36-01,SC-36(1),SC-36 (1) (a),CCI-002517,Policy
1576,SC-36-01,SC-36(1),SC-36 (1) (a),CCI-002518,Policy
1577,SC-36-01,SC-36(1),SC-36 (1) (a),CCI-002519,Policy
1578,SC-36-01,SC-36(1),SC-36 (1) (a),CCI-002520,Policy
1579,SC-37-00,SC-37,SC-37,CCI-002521,Policy
1580,SC-37-00,SC-37,SC-37,CCI-002522,Policy
1581,SC-37-00,SC-37,"SC-37, SC-37 (1)",CCI-002523,Policy
1582,SC-37-00,SC-37,SC-37,CCI-002524,Policy
1583,SC-37-01,SC-37(1),SC-37 (1),CCI-002525,Policy
1584,SC-37-01,SC-37(1),SC-37 (1),CCI-002526,Policy
1585,SC-37-01,SC-37(1),SC-37 (1),CCI-002527,Policy
1586,SC-38-00,SC-38,SC-38,CCI-002528,Policy
1587,SC-38-00,SC-38,SC-38,CCI-002529,Policy
1588,SC-39-00,SC-39,SC-39,CCI-002530,Technical
1589,SC-39-01,SC-39(1),SC-39 (1),CCI-002531,Technical
1590,SC-39-02,SC-39(2),SC-39 (2),CCI-002532,Policy
1591,SC-39-02,SC-39(2),SC-39 (2),CCI-002533,Technical
1592,SC-40-00,SC-40,SC-40,CCI-002534,Policy
1593,SC-40-00,SC-40,SC-40,CCI-002535,Policy
1594,SC-40-00,SC-40,SC-40,CCI-002536,Technical
1595,SC-40-01,SC-40(1),SC-40 (1),CCI-002537,Policy
1596,SC-40-01,SC-40(1),SC-40 (1),CCI-002538,Technical
1597,SC-40-02,SC-40(2),SC-40 (2),CCI-002539,Policy
1598,SC-40-02,SC-40(2),SC-40 (2),CCI-002540,Technical
1599,SC-40-03,SC-40(3),SC-40 (3),CCI-002541,Technical
1600,SC-40-04,SC-40(4),SC-40 (4),CCI-002542,Policy
1601,SC-40-04,SC-40(4),SC-40 (4),CCI-002543,Technical
1602,SC-41-00,SC-41,SC-41,CCI-002544,Policy
1603,SC-41-00,SC-41,SC-41,CCI-002545,Policy
1604,SC-41-00,SC-41,SC-41,CCI-002546,Technical
1605,SC-42-00,SC-42,SC-42 a,CCI-002547,Policy
1606,SC-42-00,SC-42,SC-42 a,CCI-002548,Technical
1607,SC-42-00,SC-42,SC-42 b,CCI-002549,Policy
1608,SC-42-00,SC-42,SC-42 b,CCI-002550,Technical
1609,SC-42-01,SC-42(1),SC-42 (1),CCI-002551,Policy
1610,SC-42-01,SC-42(1),SC-42 (1),CCI-002552,Policy
1611,SC-42-02,SC-42(2),SC-42 (2),CCI-002553,Policy
1612,SC-42-02,SC-42(2),SC-42 (2),CCI-002554,Policy
1613,SC-42-02,SC-42(2),SC-42 (2),CCI-002555,Policy
1614,SC-42-00,SC-42,SC-42 a,CCI-002556,Policy
1615,SC-42-00,SC-42,SC-42 a,CCI-002557,Policy
1616,SC-43-00,SC-43,SC-43 a,CCI-002559,Policy
1617,SC-43-00,SC-43,SC-43 a,CCI-002560,Policy
1618,SC-43-00,SC-43,SC-43 b,CCI-002561,Policy
1619,SC-43-00,SC-43,SC-43 b,CCI-002562,Policy
1620,SC-43-00,SC-43,SC-43 b,CCI-002563,Policy
1621,SC-44-00,SC-44,SC-44,CCI-002564,Policy
1622,SC-44-00,SC-44,SC-44,CCI-002565,Policy
1623,MP-01-00,MP-1,MP-1 a 1,CCI-002566,Policy
1624,MP-06-01,MP-6(1),MP-6 (1),CCI-002567,Policy
1625,MP-06-01,MP-6(1),MP-6 (1),CCI-002568,Policy
1626,MP-06-01,MP-6(1),MP-6 (1),CCI-002569,Policy
1627,MP-06-01,MP-6(1),MP-6 (1),CCI-002570,Policy
1628,MP-06-01,MP-6(1),MP-6 (1),CCI-002571,Policy
1629,MP-06-01,MP-6(1),MP-6 (1),CCI-002572,Policy
1630,MP-06-07,MP-6(7),MP-6 (7),CCI-002573,Policy
1631,MP-06-07,MP-6(7),MP-6 (7),CCI-002574,Policy
1632,MP-06-08,MP-6(8),MP-6 (8),CCI-002575,Policy
1633,MP-06-08,MP-6(8),MP-6 (8),CCI-002576,Policy
1634,MP-06-08,MP-6(8),MP-6 (8),CCI-002577,Policy
1635,MP-06-00,MP-6,MP-6 a,CCI-002578,Policy
1636,MP-06-00,MP-6,MP-6 a,CCI-002579,Policy
1637,MP-06-00,MP-6,MP-6 b,CCI-002580,Policy
1638,MP-07-00,MP-7,MP-7 (a),CCI-002581,Policy
1639,MP-07-00,MP-7,MP-7 (a),CCI-002582,Policy
1640,MP-07-00,MP-7,MP-7 (a),CCI-002583,Policy
1641,MP-07-00,MP-7,MP-7 (a),CCI-002584,Policy
1642,MP-07-00,MP-7,MP-7 (b),CCI-002585,Policy
1643,MP-07-02,MP-7(2),MP-7 (2),CCI-002586,Policy
1644,MP-08-01,MP-8(1),MP-8 (1),CCI-002587,Policy
1645,MP-08-02,MP-8(2),MP-8 (2),CCI-002591,Policy
1646,MP-08-03,MP-8(3),MP-8 (3),CCI-002593,Policy
1647,MP-08-04,MP-8(4),MP-8 (4),CCI-002594,Policy
1648,MP-08-00,MP-8,MP-8 d,CCI-002600,Policy
1649,SI-01-00,SI-1,SI-1 a,CCI-002601,Policy
1650,SI-02-00,SI-2,SI-2 b,CCI-002602,Policy
1651,SI-02-00,SI-2,SI-2 b,CCI-002603,Policy
1652,SI-02-00,SI-2,SI-2 c,CCI-002604,Policy
1653,SI-02-00,SI-2,SI-2 c,CCI-002605,Technical
1654,SI-02-00,SI-2,SI-2 c,CCI-002606,Policy
1655,SI-02-00,SI-2,SI-2 c,CCI-002607,Technical
1656,SI-02-03,SI-2(3),SI-2 (3) (b),CCI-002608,Policy
1657,SI-02-05,SI-2(5),SI-2 (5),CCI-002609,Policy
1658,SI-02-05,SI-2(5),SI-2 (5),CCI-002610,Policy
1659,SI-02-05,SI-2(5),SI-2 (5),CCI-002611,Policy
1660,SI-02-05,SI-2(5),SI-2 (5),CCI-002612,Policy
1661,SI-02-05,SI-2(5),SI-2 (5),CCI-002613,Technical
1662,SI-02-05,SI-2(5),SI-2 (5),CCI-002614,Technical
1663,SI-02-06,SI-2(6),SI-2 (6),CCI-002615,Policy
1664,SI-02-06,SI-2(6),SI-2 (6),CCI-002616,Policy
1665,SI-02-06,SI-2(6),SI-2 (6),CCI-002617,Technical
1666,SI-02-06,SI-2(6),SI-2 (6),CCI-002618,Technical
1667,SI-03-00,SI-3,SI-3 c 1,CCI-002623,Policy
1668,SI-03-00,SI-3,SI-3 c 1,CCI-002624,Policy
1669,SI-03-06,SI-3(6),SI-3 (6) (b),CCI-002625,Policy
1670,SI-03-06,SI-3(6),SI-3 (6) (b),CCI-002626,Policy
1671,SI-03-08,SI-3(8),SI-3 (8) (a),CCI-002628,Policy
1672,SI-03-08,SI-3(8),SI-3 (8) (a),CCI-002629,Policy
1673,SI-03-08,SI-3(8),SI-3 (8) (a),CCI-002630,Technical
1674,SI-03-08,SI-3(8),SI-3 (8) (b),CCI-002631,Technical
1675,SI-03-10,SI-3(10),SI-3 (10) (a),CCI-002634,Policy
1676,SI-03-10,SI-3(10),SI-3 (10) (a),CCI-002635,Policy
1677,SI-03-10,SI-3(10),SI-3 (10) (a),CCI-002636,Policy
1678,SI-03-10,SI-3(10),SI-3 (10) (a),CCI-002638,Policy
1679,SI-03-10,SI-3(10),SI-3 (10) (b),CCI-002639,Policy
1680,SI-03-10,SI-3(10),SI-3 (10) (b),CCI-002640,Policy
1681,SI-04-00,SI-4,SI-4 a 1,CCI-002641,Policy
1682,SI-04-00,SI-4,SI-4 a 2,CCI-002642,Policy
1683,SI-04-00,SI-4,SI-4 a 2,CCI-002643,Policy
1684,SI-04-00,SI-4,SI-4 a 2,CCI-002644,Policy
1685,SI-04-00,SI-4,SI-4 b,CCI-002645,Policy
1686,SI-04-00,SI-4,SI-4 b,CCI-002646,Policy
1687,SI-04-00,SI-4,SI-4 g,CCI-002650,Policy
1688,SI-04-00,SI-4,SI-4 g,CCI-002651,Policy
1689,SI-04-00,SI-4,SI-4 g,CCI-002652,Policy
1690,SI-04-00,SI-4,SI-4 g,CCI-002654,Policy
1691,SI-04-01,SI-4(1),SI-4 (1),CCI-002655,Policy
1692,SI-04-01,SI-4(1),SI-4 (1),CCI-002656,Technical
1693,SI-04-03,SI-4(3),SI-4 (3),CCI-002657,Policy
1694,SI-04-03,SI-4(3),SI-4 (3),CCI-002658,Policy
1695,SI-04-04,SI-4(4),SI-4 (4) (b),CCI-002659,Policy
1696,SI-04-04,SI-4(4),SI-4 (4) (b),CCI-002660,Policy
1697,SI-04-04,SI-4(4),SI-4 (4) (b),CCI-002661,Technical
1698,SI-04-04,SI-4(4),SI-4 (4) (b),CCI-002662,Technical
1699,SI-04-05,SI-4(5),SI-4 (5),CCI-002663,Policy
1700,SI-04-05,SI-4(5),SI-4 (5),CCI-002664,Technical
1701,SI-04-10,SI-4(10),SI-4 (10),CCI-002665,Policy
1702,SI-04-10,SI-4(10),SI-4 (10),CCI-002666,Policy
1703,SI-04-10,SI-4(10),SI-4 (10),CCI-002667,Policy
1704,SI-04-11,SI-4(11),SI-4 (11),CCI-002668,Policy
1705,SI-04-13,SI-4(13),SI-4 (13) (c),CCI-002669,Policy
1706,SI-04-18,SI-4(18),SI-4 (18),CCI-002670,Policy
1707,SI-04-18,SI-4(18),SI-4 (18),CCI-002671,Policy
1708,SI-04-18,SI-4(18),SI-4 (18),CCI-002672,Policy
1709,SI-04-19,SI-4(19),SI-4 (19),CCI-002673,Policy
1710,SI-04-19,SI-4(19),SI-4 (19),CCI-002674,Policy
1711,SI-04-19,SI-4(19),SI-4 (19),CCI-002675,Policy
1712,SI-04-20,SI-4(20),SI-4 (20),CCI-002676,Policy
1713,SI-04-20,SI-4(20),SI-4 (20),CCI-002677,Policy
1714,SI-04-21,SI-4(21),SI-4 (21),CCI-002678,Policy
1715,SI-04-21,SI-4(21),SI-4 (21),CCI-002679,Policy
1716,SI-04-21,SI-4(21),SI-4 (21),CCI-002680,Policy
1717,SI-04-22,SI-4(22),SI-4 (22) (a),CCI-002681,Policy
1718,SI-04-22,SI-4(22),SI-4 (22) (a),CCI-002682,Policy
1719,SI-04-22,SI-4(22),SI-4 (22) (a),CCI-002683,Technical
1720,SI-04-22,SI-4(22),SI-4 (22) (a),CCI-002683,Policy
1721,SI-04-22,SI-4(22),SI-4 (22) (b),CCI-002684,Technical
1722,SI-04-23,SI-4(23),SI-4 (23),CCI-002685,Policy
1723,SI-04-23,SI-4(23),SI-4 (23),CCI-002686,Policy
1724,SI-04-23,SI-4(23),SI-4 (23),CCI-002687,Policy
1725,SI-04-24,SI-4(24),SI-4 (24),CCI-002688,Technical
1726,SI-04-24,SI-4(24),SI-4 (24),CCI-002689,Technical
1727,SI-04-24,SI-4(24),SI-4 (24),CCI-002690,Technical
1728,SI-05-00,SI-5,SI-5 a,CCI-002692,Policy
1729,SI-05-00,SI-5,SI-5 c,CCI-002693,Policy
1730,SI-05-00,SI-5,SI-5 c,CCI-002694,Policy
1731,SI-06-00,SI-6,SI-6 a,CCI-002695,Policy
1732,SI-06-00,SI-6,SI-6 a,CCI-002696,Technical
1733,SI-06-00,SI-6,SI-6 b,CCI-002697,Policy
1734,SI-06-00,SI-6,SI-6 b,CCI-002698,Policy
1735,SI-06-00,SI-6,SI-6 b,CCI-002699,Technical
1736,SI-06-00,SI-6,SI-6 c,CCI-002700,Policy
1737,SI-06-00,SI-6,SI-6 d,CCI-002701,Policy
1738,SI-06-00,SI-6,SI-6 d,CCI-002702,Technical
1739,SI-07-00,SI-7,SI-7,CCI-002703,Policy
1740,SI-07-00,SI-7,SI-7 a,CCI-002704,Policy
1741,SI-07-01,SI-7(1),SI-7 (1),CCI-002705,Policy
1742,SI-07-01,SI-7(1),SI-7 (1),CCI-002706,Policy
1743,SI-07-01,SI-7(1),SI-7 (1),CCI-002707,Policy
1744,SI-07-01,SI-7(1),SI-7 (1),CCI-002708,Policy
1745,SI-07-01,SI-7(1),SI-7 (1),CCI-002709,Policy
1746,SI-07-01,SI-7(1),SI-7 (1),CCI-002710,Technical
1747,SI-07-01,SI-7(1),SI-7 (1),CCI-002711,Technical
1748,SI-07-01,SI-7(1),SI-7 (1),CCI-002712,Technical
1749,SI-07-02,SI-7(2),SI-7 (2),CCI-002713,Policy
1750,SI-07-05,SI-7(5),SI-7 (5),CCI-002714,Policy
1751,SI-07-05,SI-7(5),SI-7 (5),CCI-002715,Technical
1752,SI-07-06,SI-7(6),SI-7 (6),CCI-002716,Technical
1753,SI-07-06,SI-7(6),SI-7 (6),CCI-002717,Technical
1754,SI-07-06,SI-7(6),SI-7 (6),CCI-002718,Technical
1755,SI-07-07,SI-7(7),SI-7 (7),CCI-002719,Policy
1756,SI-07-07,SI-7(7),SI-7 (7),CCI-002720,Policy
1757,SI-07-08,SI-7(8),SI-7 (8),CCI-002721,Policy
1758,SI-07-08,SI-7(8),SI-7 (8),CCI-002722,Policy
1759,SI-07-08,SI-7(8),SI-7 (8),CCI-002723,Technical
1760,SI-07-08,SI-7(8),SI-7 (8),CCI-002724,Technical
1761,SI-07-09,SI-7(9),SI-7 (9),CCI-002725,Policy
1762,SI-07-09,SI-7(9),SI-7 (9),CCI-002726,Technical
1763,SI-07-10,SI-7(10),SI-7 (10),CCI-002727,Policy
1764,SI-07-10,SI-7(10),SI-7 (10),CCI-002728,Policy
1765,SI-07-10,SI-7(10),SI-7 (10),CCI-002729,Technical
1766,SI-07-12,SI-7(12),SI-7 (12),CCI-002732,Policy
1767,SI-07-12,SI-7(12),SI-7 (12),CCI-002733,Policy
1768,SI-07-13,SI-7(13),SI-7 (13),CCI-002734,Policy
1769,SI-07-15,SI-7(15),SI-7 (15),CCI-002739,Policy
1770,SI-07-15,SI-7(15),SI-7 (15),CCI-002740,Technical
1771,SI-08-00,SI-8,SI-8 a,CCI-002741,Policy
1772,SI-08-00,SI-8,SI-8 a,CCI-002742,Policy
1773,SI-08-03,SI-8(3),SI-8 (3),CCI-002743,Technical
1774,SI-10-00,SI-10,SI-10,CCI-002744,Policy
1775,SI-10-01,SI-10(1),SI-10 (1) (a),CCI-002745,Policy
1776,SI-10-01,SI-10(1),SI-10 (1) (a),CCI-002746,Technical
1777,SI-10-01,SI-10(1),SI-10 (1) (b),CCI-002747,Policy
1778,SI-10-01,SI-10(1),SI-10 (1) (b),CCI-002748,Technical
1779,SI-10-01,SI-10(1),SI-10 (1) (c),CCI-002749,Technical
1780,SI-10-02,SI-10(2),SI-10 (2),CCI-002750,Policy
1781,SI-10-02,SI-10(2),SI-10 (2),CCI-002751,Policy
1782,SI-10-02,SI-10(2),SI-10 (2),CCI-002752,Policy
1783,SI-10-02,SI-10(2),SI-10 (2),CCI-002753,Policy
1784,SI-10-03,SI-10(3),SI-10 (3),CCI-002754,Technical
1785,SI-10-03,SI-10(3),SI-10 (3),CCI-002754,Policy
1786,SI-10-04,SI-10(4),SI-10 (4),CCI-002755,Technical
1787,SI-10-04,SI-10(4),SI-10 (4),CCI-002755,Policy
1788,SI-10-05,SI-10(5),SI-10 (5),CCI-002756,Policy
1789,SI-10-05,SI-10(5),SI-10 (5),CCI-002757,Policy
1790,SI-10-05,SI-10(5),SI-10 (5),CCI-002758,Policy
1791,SI-11-00,SI-11,SI-11 b,CCI-002759,Policy
1792,SI-13-00,SI-13,SI-13 a,CCI-002760,Policy
1793,SI-13-00,SI-13,SI-13 a,CCI-002761,Policy
1794,SI-13-00,SI-13,SI-13 b,CCI-002762,Policy
1795,SI-13-00,SI-13,SI-13 b,CCI-002763,Policy
1796,SI-14-00,SI-14,SI-14,CCI-002764,Policy
1797,SI-14-00,SI-14,SI-14,CCI-002765,Policy
1798,SI-14-00,SI-14,SI-14,CCI-002766,Policy
1799,SI-14-00,SI-14,SI-14,CCI-002767,Policy
1800,SI-14-01,SI-14(1),SI-14 (1),CCI-002768,Policy
1801,SI-14-01,SI-14(1),SI-14 (1),CCI-002769,Policy
1802,SI-15-00,SI-15,SI-15,CCI-002770,Policy
1803,SI-15-00,SI-15,SI-15,CCI-002771,Technical
1804,SI-17-00,SI-17,SI-17,CCI-002773,Policy
1805,SI-17-00,SI-17,SI-17,CCI-002774,Policy
1806,SI-17-00,SI-17,SI-17,CCI-002775,Technical
1807,IR-01-00,IR-1,IR-1 a 1 (a),CCI-002776,Policy
1808,IR-01-00,IR-1,IR-1 a 2,CCI-002777,Policy
1809,IR-02-00,IR-2,IR-2 a 1,CCI-002778,Policy
1810,IR-02-00,IR-2,IR-2 a 2,CCI-002779,Policy
1811,IR-03-02,IR-3(2),IR-3 (2),CCI-002780,Policy
1812,IR-04-02,IR-4(2),IR-4 (2),CCI-002781,Policy
1813,IR-04-06,IR-4(6),IR-4 (6),CCI-002782,Policy
1814,IR-04-08,IR-4(8),IR-4 (8),CCI-002785,Policy
1815,IR-04-08,IR-4(8),IR-4 (8),CCI-002786,Policy
1816,IR-04-08,IR-4(8),IR-4 (8),CCI-002787,Policy
1817,IR-04-09,IR-4(9),IR-4 (9),CCI-002788,Policy
1818,IR-04-09,IR-4(9),IR-4 (9),CCI-002789,Policy
1819,IR-04-10,IR-4(10),IR-4 (10),CCI-002790,Policy
1820,IR-06-00,IR-6,IR-6 b,CCI-002791,Policy
1821,IR-06-02,IR-6(2),IR-6 (2),CCI-002792,Policy
1822,IR-06-03,IR-6(3),IR-6 (3),CCI-002793,Policy
1823,IR-08-00,IR-8,IR-8 a,CCI-002794,Policy
1824,IR-08-00,IR-8,IR-8 a 1,CCI-002795,Policy
1825,IR-08-00,IR-8,IR-8 a 2,CCI-002796,Policy
1826,IR-08-00,IR-8,IR-8 a 3,CCI-002797,Policy
1827,IR-08-00,IR-8,IR-8 a 4,CCI-002798,Policy
1828,IR-08-00,IR-8,IR-8 a 5,CCI-002799,Policy
