Junction ID,ATT&CK Technique,Security Control ID,ATT&CK Technique Name,Control Family,Control Name,Mapping Type,Reference Source,ATT&CK Version,Domain,Creation Date,Last Update
1448,T1218.005,CM-08-00,Mshta,Configuration Management,System Component Inventory,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1449,T1218.005,RA-05-00,Mshta,Risk Assessment,Vulnerability Monitoring and Scanning,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1450,T1218.005,SI-10-00,Mshta,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1451,T1218.005,SI-16-00,Mshta,System and Information Integrity,Memory Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1452,T1218.005,SI-03-00,Mshta,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1453,T1218.005,SI-04-00,Mshta,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1454,T1218.005,SI-07-00,Mshta,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1455,T1218.007,AC-02-00,Msiexec,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1456,T1218.007,AC-03-00,Msiexec,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1457,T1218.007,AC-05-00,Msiexec,Access Control,Separation of Duties,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1458,T1218.007,AC-06-00,Msiexec,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1459,T1218.007,CM-02-00,Msiexec,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1460,T1218.007,CM-05-00,Msiexec,Configuration Management,Access Restrictions for Change,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1461,T1218.007,CM-06-00,Msiexec,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1462,T1218.007,CM-07-00,Msiexec,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1463,T1218.007,IA-02-00,Msiexec,Identification and Authentication,Identification and Authentication (organizational Users),Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1464,T1218.008,CM-11-00,Odbcconf,Configuration Management,User-installed Software,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1465,T1218.008,CM-02-00,Odbcconf,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1466,T1218.008,CM-06-00,Odbcconf,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1467,T1218.008,CM-07-00,Odbcconf,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1468,T1218.008,CM-08-00,Odbcconf,Configuration Management,System Component Inventory,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1469,T1218.008,RA-05-00,Odbcconf,Risk Assessment,Vulnerability Monitoring and Scanning,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1470,T1218.008,SI-10-00,Odbcconf,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1471,T1218.008,SI-16-00,Odbcconf,System and Information Integrity,Memory Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1472,T1218.008,SI-03-00,Odbcconf,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1473,T1218.008,SI-04-00,Odbcconf,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1474,T1218.008,SI-07-00,Odbcconf,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1475,T1218.009,CM-11-00,Regsvcs/Regasm,Configuration Management,User-installed Software,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1476,T1218.009,CM-02-00,Regsvcs/Regasm,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1477,T1218.009,CM-06-00,Regsvcs/Regasm,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1478,T1218.009,CM-07-00,Regsvcs/Regasm,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1479,T1218.009,CM-08-00,Regsvcs/Regasm,Configuration Management,System Component Inventory,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1480,T1218.009,RA-05-00,Regsvcs/Regasm,Risk Assessment,Vulnerability Monitoring and Scanning,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1481,T1218.009,SI-10-00,Regsvcs/Regasm,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1482,T1218.009,SI-16-00,Regsvcs/Regasm,System and Information Integrity,Memory Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1483,T1218.009,SI-03-00,Regsvcs/Regasm,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1484,T1218.009,SI-04-00,Regsvcs/Regasm,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1485,T1218.009,SI-07-00,Regsvcs/Regasm,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1486,T1218.010,CA-07-00,Regsvr32,Security Assessment and Authorization,Continuous Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1487,T1218.010,SI-10-00,Regsvr32,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1488,T1218.010,SI-04-00,Regsvr32,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1489,T1218.010,SI-07-00,Regsvr32,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1490,T1218.011,CA-07-00,Rundll32,Security Assessment and Authorization,Continuous Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1491,T1218.011,SI-10-00,Rundll32,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1492,T1218.011,SI-04-00,Rundll32,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1493,T1218.011,SI-07-00,Rundll32,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1494,T1218.012,AC-03-00,Verclsid,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1495,T1218.012,AC-04-00,Verclsid,Access Control,Information Flow Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1496,T1218.012,CA-07-00,Verclsid,Security Assessment and Authorization,Continuous Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1497,T1218.012,CM-11-00,Verclsid,Configuration Management,User-installed Software,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1498,T1218.012,CM-02-00,Verclsid,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1499,T1218.012,CM-06-00,Verclsid,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1500,T1218.012,CM-07-00,Verclsid,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1501,T1218.012,CM-08-00,Verclsid,Configuration Management,System Component Inventory,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1502,T1218.012,RA-05-00,Verclsid,Risk Assessment,Vulnerability Monitoring and Scanning,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1503,T1218.012,SC-07-00,Verclsid,System and Communications Protection,Boundary Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1504,T1218.012,SI-10-00,Verclsid,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1505,T1218.012,SI-15-00,Verclsid,System and Information Integrity,Information Output Filtering,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1506,T1218.012,SI-16-00,Verclsid,System and Information Integrity,Memory Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1507,T1218.012,SI-03-00,Verclsid,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1508,T1218.012,SI-04-00,Verclsid,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1509,T1218.012,SI-07-00,Verclsid,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1510,T1218.013,CM-11-00,Mavinject,Configuration Management,User-installed Software,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1511,T1218.013,CM-02-00,Mavinject,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1512,T1218.013,CM-06-00,Mavinject,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1513,T1218.013,CM-07-00,Mavinject,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1514,T1218.013,CM-08-00,Mavinject,Configuration Management,System Component Inventory,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1515,T1218.013,RA-05-00,Mavinject,Risk Assessment,Vulnerability Monitoring and Scanning,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1516,T1218.013,SI-10-00,Mavinject,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1517,T1218.013,SI-16-00,Mavinject,System and Information Integrity,Memory Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1518,T1218.013,SI-03-00,Mavinject,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1519,T1218.013,SI-04-00,Mavinject,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1520,T1218.013,SI-07-00,Mavinject,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1521,T1218.014,CM-11-00,MMC,Configuration Management,User-installed Software,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1522,T1218.014,CM-02-00,MMC,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1523,T1218.014,CM-06-00,MMC,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1524,T1218.014,CM-07-00,MMC,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1525,T1218.014,CM-08-00,MMC,Configuration Management,System Component Inventory,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1526,T1218.014,RA-05-00,MMC,Risk Assessment,Vulnerability Monitoring and Scanning,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1527,T1218.014,SI-10-00,MMC,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1528,T1218.014,SI-16-00,MMC,System and Information Integrity,Memory Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1529,T1218.014,SI-03-00,MMC,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1530,T1218.014,SI-04-00,MMC,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1531,T1218.014,SI-07-00,MMC,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1532,T1220,CM-02-00,XSL Script Processing,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1533,T1220,CM-06-00,XSL Script Processing,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1534,T1220,CM-07-00,XSL Script Processing,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1535,T1220,SI-10-00,XSL Script Processing,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1536,T1220,SI-04-00,XSL Script Processing,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1537,T1220,SI-07-00,XSL Script Processing,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1538,T1221,CA-07-00,Template Injection,Security Assessment and Authorization,Continuous Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1539,T1221,CM-02-00,Template Injection,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1540,T1221,CM-06-00,Template Injection,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1541,T1221,CM-07-00,Template Injection,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1542,T1221,CM-08-00,Template Injection,Configuration Management,System Component Inventory,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1543,T1221,RA-05-00,Template Injection,Risk Assessment,Vulnerability Monitoring and Scanning,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1544,T1221,SC-44-00,Template Injection,System and Communications Protection,Detonation Chambers,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1545,T1221,SC-07-00,Template Injection,System and Communications Protection,Boundary Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1546,T1221,SI-10-00,Template Injection,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1547,T1221,SI-02-00,Template Injection,System and Information Integrity,Flaw Remediation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1548,T1221,SI-03-00,Template Injection,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1549,T1221,SI-04-00,Template Injection,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1550,T1221,SI-07-00,Template Injection,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1551,T1221,SI-08-00,Template Injection,System and Information Integrity,Spam Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1552,T1222,AC-16-00,File and Directory Permissions Modification,Access Control,Security and Privacy Attributes,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1553,T1222,AC-02-00,File and Directory Permissions Modification,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1554,T1222,AC-03-00,File and Directory Permissions Modification,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1555,T1222,AC-05-00,File and Directory Permissions Modification,Access Control,Separation of Duties,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
1556,T1222,AC-06-00,File and Directory Permissions Modification,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
