ATT&CK Technique ID,ATT&CK Technique Name,ATT&CK Technique Description,STIX ID,URL,Created,Last Modified,Domain,Version,Detection,Platforms,Data Source,Citations,Type
T1021.005,Remote Services: VNC,Adversaries may use [Valid Accounts](https://attack.mitre.org/techniques/T1078) to remotely control machines using Virtual Network Computing (VNC).  VNC is a platform-independent desktop sharing system that uses the RFB (“remote framebuffer”) protocol to ,attack-pattern--01327cde-66c4-4123-bf34-5f258d59457b,https://attack.mitre.org/techniques/T1021/005,11 February 2020,30 March 2023,enterprise-attack,1.1,"Use of VNC may be legitimate depending on the environment and how it’s used. Other factors, such as access patterns and activity that occurs after a remote login, may indicate suspicious or malicious behavior using VNC.

On macOS systems <code>log show --","Linux,Windows,macOS","Logon Session: Logon Session Creation, Network Traffic: Network Connection Creation, Process: Process Creation","(Citation: CrowdStrike Carbon Spider August 2021),(Citation: CISA AA20-259A Iran-Based Actor September 2020),(Citation: objsee mac malware 2017),(Citation: Unit 42 Gamaredon February 2022),(Citation: Trickbot VNC module July 2021),(Citation: Bitdefender T",Enterprise
T1021.006,Remote Services: Windows Remote Management,Adversaries may use [Valid Accounts](https://attack.mitre.org/techniques/T1078) to interact with remote systems using Windows Remote Management (WinRM). The adversary may then perform actions as the logged-on user.  WinRM is the name of both a Windows ser,attack-pattern--60d0c01d-e2bf-49dd-a453-f8a9c9fa6f65,https://attack.mitre.org/techniques/T1021/006,11 February 2020,11 August 2023,enterprise-attack,1.2,"Monitor use of WinRM within an environment by tracking service execution. If it is not normally used or is disabled, then this may be an indicator of suspicious behavior.  Monitor processes created and actions taken by the WinRM process or a WinRM invoked",Windows,"Command: Command Execution, Logon Session: Logon Session Creation, Network Traffic: Network Connection Creation, Network Traffic: Network Traffic Flow, Process: Process Creation, Service: Service Metadata","(Citation: Cobalt Strike Manual 4.3 November 2020),(Citation: Palo Alto Brute Ratel July 2022),(Citation: NCC Group Chimera January 2021),(Citation: Symantec RAINDROP January 2021),(Citation: GitHub SILENTTRINITY Modules July 2019),(Citation: SecureWorks ",Enterprise
T1021.007,Remote Services: Cloud Services,Adversaries may log into accessible cloud services within a compromised environment using [Valid Accounts](https://attack.mitre.org/techniques/T1078) that are synchronized with or federated to on-premises user identities. The adversary may then perform ma,attack-pattern--8861073d-d1b8-4941-82ce-dce621d398f0,https://attack.mitre.org/techniques/T1021/007,21 February 2023,14 April 2023,enterprise-attack,1.0,,"Azure AD,Google Workspace,IaaS,Office 365,SaaS",Logon Session: Logon Session Creation,"(Citation: Mandiant Remediation and Hardening Strategies for Microsoft 365),(Citation: Crowdstrike TELCO BPO Campaign December 2022),(Citation: Protecting Microsoft 365 From On-Premises Attacks)",Enterprise
T1021.008,Remote Services: Direct Cloud VM Connections,Adversaries may leverage [Valid Accounts](https://attack.mitre.org/techniques/T1078) to log directly into accessible cloud hosted compute infrastructure through cloud native methods. Many cloud providers offer interactive connections to virtual infrastruc,attack-pattern--45241b9e-9bbc-4826-a2cc-78855e51ca09,https://attack.mitre.org/techniques/T1021/008,02 June 2023,27 October 2023,enterprise-attack,1.0,,IaaS,Logon Session: Logon Session Creation,",",Enterprise
T1025,Data from Removable Media,"Adversaries may search connected removable media on computers they have compromised to find files of interest. Sensitive data can be collected from any removable media (optical disk drive, USB memory, etc.) connected to the compromised system prior to Exf",attack-pattern--1b7ba276-eedc-4951-a762-0ceea2c030ec,https://attack.mitre.org/techniques/T1025,31 May 2017,15 October 2021,enterprise-attack,1.2,Monitor processes and command-line arguments for actions that could be taken to collect files from a system's connected removable media. Remote access tools with built-in features may interact directly with the Windows API to gather data. Data may also be,"Linux,Windows,macOS","Command: Command Execution, File: File Access","(Citation: Cylance Machete Mar 2017),(Citation: ESET Gamaredon June 2020),(Citation: CheckPoint Naikon May 2020),(Citation: Bitdefender FunnyDream Campaign November 2020),(Citation: ESET InvisiMole June 2020),(Citation: CheckPoint Volatile Cedar March 201",Enterprise
T1027,Obfuscated Files or Information,"Adversaries may attempt to make an executable or file difficult to discover or analyze by encrypting, encoding, or otherwise obfuscating its contents on the system or in transit. This is common behavior that can be used across different platforms and the ",attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,https://attack.mitre.org/techniques/T1027,31 May 2017,28 August 2023,enterprise-attack,1.5,"Detection of file obfuscation is difficult unless artifacts are left behind by the obfuscation process that are uniquely detectable with a signature. If detection of the obfuscation itself is not possible, it may be possible to detect the malicious activi","Linux,Windows,macOS","Command: Command Execution, File: File Creation, File: File Metadata, Module: Module Load, Process: OS API Execution, Process: Process Creation, Script: Script Execution, WMI: WMI Creation, Windows Registry: Windows Registry Key Creation","(Citation: FireEye POSHSPY April 2017),(Citation: Intezer HiddenWasp Map 2019),(Citation: Talos Smoke Loader July 2018),(Citation: Anomali Rocke March 2019),(Citation: Unit 42 QUADAGENT July 2018),(Citation: Securelist Remexi Jan 2019),(Citation: Unit 42 ",Enterprise
T1027.001,Obfuscated Files or Information: Binary Padding,"Adversaries may use binary padding to add junk data and change the on-disk representation of malware. This can be done without affecting the functionality or behavior of a binary, but can increase the size of the binary beyond what some security tools are",attack-pattern--5bfccc3f-2326-4112-86cc-c1ece9d8a2b5,https://attack.mitre.org/techniques/T1027/001,05 February 2020,30 March 2023,enterprise-attack,1.2,"Depending on the method used to pad files, a file-based signature may be capable of detecting padding using a scanning or on-access based tool.  When executed, the resulting process from padded files may also exhibit other behavior characteristics of bein","Linux,Windows,macOS",File: File Metadata,"(Citation: NCC Group WastedLocker June 2020),(Citation: ESET Sednit Part 2),(Citation: McAfee Maze March 2020),(Citation: Morphisec Snip3 May 2021),(Citation: Secureworks BRONZE BUTLER Oct 2017),(Citation: ESET Gamaredon June 2020),(Citation: Trend Micro ",Enterprise
T1027.002,Obfuscated Files or Information: Software Packing,Adversaries may perform software packing or virtual machine software protection to conceal their code. Software packing is a method of compressing or encrypting an executable. Packing an executable changes the file signature in an attempt to avoid signatu,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062,https://attack.mitre.org/techniques/T1027/002,05 February 2020,30 March 2023,enterprise-attack,1.2,"Use file scanning to look for known software packers or artifacts of packing techniques. Packing is not a definitive indicator of malicious activity, because legitimate software may use packing techniques to reduce binary size or to protect proprietary co","Linux,Windows,macOS",File: File Metadata,"(Citation: Anomali Rocke March 2019),(Citation: Trend Micro DRBControl February 2020),(Citation: BitDefender Chafer May 2020),(Citation: Unit 42 Rocke January 2019),(Citation: Check Point APT31 February 2021),(Citation: Mandiant No Easy Breach),(Citation:",Enterprise
T1027.003,Obfuscated Files or Information: Steganography,"Adversaries may use steganography techniques in order to prevent the detection of hidden information. Steganographic techniques can be used to hide data in digital media such as images, audio tracks, video clips, or text files.  [Duqu](https://attack.mitr",attack-pattern--c2e147a9-d1a8-4074-811a-d8789202d916,https://attack.mitre.org/techniques/T1027/003,05 February 2020,30 March 2023,enterprise-attack,1.2,Detection of steganography is difficult unless artifacts are left behind by the obfuscation process that are detectable with a known signature. Look for strings or other signatures left in system artifacts related to decoding steganography.,"Linux,Windows,macOS",File: File Metadata,"(Citation: ClearSky MuddyWater Nov 2018),(Citation: CISA AA21-200A APT40 July 2021),(Citation: Unit 42 TA551 Jan 2021),(Citation: Trend Micro Tick November 2019),(Citation: ESET Operation Spalax Jan 2021),(Citation: Unit42 RDAT July 2020),(Citation: Check",Enterprise
T1027.004,Obfuscated Files or Information: Compile After Delivery,Adversaries may attempt to make payloads difficult to discover and analyze by delivering files to victims as uncompiled code. Text-based source code files may subvert analysis and scrutiny from protections targeting executables/binaries. These payloads wi,attack-pattern--c726e0a2-a57a-4b7b-a973-d0f013246617,https://attack.mitre.org/techniques/T1027/004,16 March 2020,29 March 2020,enterprise-attack,1.0,"Monitor the execution file paths and command-line arguments for common compilers, such as csc.exe and GCC/MinGW, and correlate with other suspicious behavior to reduce false positives from normal user and administrator behavior. The compilation of payload","Linux,Windows,macOS","Command: Command Execution, File: File Creation, File: File Metadata, Process: Process Creation","(Citation: ClearSky MuddyWater Nov 2018),(Citation: Prevailion DarkWatchman 2021),(Citation: ESET Gamaredon June 2020),(Citation: Anomali Rocke March 2019),(Citation: PaloAlto CardinalRat Apr 2017),(Citation: Trend Micro njRAT 2018),(Citation: MSTIC Foggy",Enterprise
T1027.005,Obfuscated Files or Information: Indicator Removal from Tools,"Adversaries may remove indicators from tools if they believe their malicious tool was detected, quarantined, or otherwise curtailed. They can modify the tool by removing the indicator and using the updated version that is no longer detected by the target'",attack-pattern--b0533c6e-8fea-4788-874f-b799cacc4b92,https://attack.mitre.org/techniques/T1027/005,19 March 2020,28 April 2022,enterprise-attack,1.1,"The first detection of a malicious tool may trigger an anti-virus or other security tool alert. Similar events may also occur at the boundary through network IDS, email scanning appliance, etc. The initial detection should be treated as an indication of a","Linux,Windows,macOS",Application Log: Application Log Content,"(Citation: PowerSploit Documentation),(Citation: ESET InvisiMole June 2020),(Citation: Palo Alto OilRig April 2017),(Citation: Trend Micro Waterbear December 2019),(Citation: Symantec Black Vine),(Citation: Talos GravityRAT),(Citation: Leonardo Turla Penq",Enterprise
T1027.006,Obfuscated Files or Information: HTML Smuggling,Adversaries may smuggle data and files past content filters by hiding malicious payloads inside of seemingly benign HTML files. HTML documents can store large binary objects known as JavaScript Blobs (immutable data that represents raw bytes) that can lat,attack-pattern--d4dc46e3-5ba5-45b9-8204-010867cacfcb,https://attack.mitre.org/techniques/T1027/006,20 May 2021,14 July 2023,enterprise-attack,1.1,"Detection of HTML Smuggling is difficult as HTML5 and JavaScript attributes are used by legitimate services and applications. HTML Smuggling can be performed in many ways via JavaScript, developing rules for the different variants, with a combination of d","Linux,Windows,macOS",File: File Creation,"(Citation: MSTIC Nobelium Toolset May 2021),(Citation: Deep Instinct Black Basta August 2022),(Citation: ESET T3 Threat Report 2021),(Citation: Trend Micro Black Basta October 2022),",Enterprise
